# 1:time 2:Re(h) 3:Im(h)
6.119776057404055791e+02 -2.527116705626493529e-05 1.702324920321176107e-04
6.128416057404051571e+02 1.573246182324684725e-06 2.045103271997271432e-04
6.137056057404047351e+02 4.132205384272966061e-07 2.294213715617220888e-04
6.145696057404043131e+02 -1.412400853603301252e-05 2.535283883373910417e-04
6.154336057404038911e+02 -2.709629021292153092e-05 2.788119728505120197e-04
6.162976057404034691e+02 -3.497481079541349565e-05 3.049667331476040347e-04
6.171616057404030471e+02 -3.899167949550773907e-05 3.310849490377570621e-04
6.180256057404026251e+02 -4.053261186508459046e-05 3.564897751683802581e-04
6.188896057404022031e+02 -4.050286472315005847e-05 3.807727820096573124e-04
6.197536057404017811e+02 -3.943558450202797299e-05 4.037013286548762252e-04
6.206176057404013591e+02 -3.766186263705021558e-05 4.251192894126428379e-04
6.214816057404009371e+02 -3.539128627558123035e-05 4.449215530731368538e-04
6.223456057404005151e+02 -3.277470649151235471e-05 4.630491777847106096e-04
6.232096057404000931e+02 -2.992180763437835768e-05 4.794818983873376929e-04
6.240736057403996710e+02 -2.690784573635557342e-05 4.942105022017671779e-04
6.249376057403992490e+02 -2.377770064353364527e-05 5.072227443487543896e-04
6.258016057403988270e+02 -2.056594276297061315e-05 5.185124601737062678e-04
6.266656057403984050e+02 -1.731216999177616521e-05 5.280945135695985261e-04
6.275296057403979830e+02 -1.405799913661377887e-05 5.360024209150801838e-04
6.283936057403975610e+02 -1.082974414365229963e-05 5.422728690612008259e-04
6.292576057403971390e+02 -7.632179594855259170e-06 5.469362990372074679e-04
6.301216057403967170e+02 -4.464274987219486331e-06 5.500234634170945904e-04
6.309856057403962950e+02 -1.340611003485743667e-06 5.515753206426886194e-04
6.318496057403958730e+02 1.707960202631934483e-06 5.516398823818290977e-04
6.327136057403954510e+02 4.655743898443987517e-06 5.502617088921134356e-04
6.335776057403950290e+02 7.499199578467444531e-06 5.474839623345669360e-04
6.344416057403946070e+02 1.024937685394713135e-05 5.433623128884017446e-04
6.353056057403941850e+02 1.291195868811657403e-05 5.379670173832554062e-04
6.361696057403937630e+02 1.547948110147682845e-05 5.313648974155701227e-04
6.370336057403933410e+02 1.793977402589062536e-05 5.236046799762954273e-04
6.378976057403929190e+02 2.028551483076971050e-05 5.147266136406069333e-04
6.387616057403924970e+02 2.251545234563106926e-05 5.047833663249079840e-04
6.396256057403920749e+02 2.463079130961512661e-05 4.938444146468511532e-04
6.404896057403916529e+02 2.663195225729900100e-05 4.819802841435145068e-04
6.413536057403912309e+02 2.851763653923922753e-05 4.692487940492462407e-04
6.422176057403908089e+02 3.028695796556033322e-05 4.556985682988698634e-04
6.430816057403903869e+02 3.194235353911682561e-05 4.413815159347106117e-04
6.439456057403899649e+02 3.348843969377301766e-05 4.263585160495764431e-04
6.448096057403895429e+02 3.492699910268407974e-05 4.106936149681477007e-04
6.456736057403891209e+02 3.625439266299685314e-05 3.944444020788332068e-04
6.465376057403886989e+02 3.746447107338386577e-05 3.776594781926522751e-04
6.474016057403882769e+02 3.855298712348065901e-05 3.603854039817362600e-04
6.482656057403878549e+02 3.951933654704190197e-05 3.426731360822638829e-04
6.491296057403874329e+02 4.036536892529279182e-05 3.245757046698254360e-04
6.499936057403870109e+02 4.109257447102516498e-05 3.061436723097916458e-04
6.508576057403865889e+02 4.169935769063945198e-05 2.874273229506570863e-04
6.517216057403861669e+02 4.218095723125465560e-05 2.684804291151476896e-04
6.525856057403857449e+02 4.253114694227220284e-05 2.493569203671746736e-04
6.534496057403853229e+02 4.274187421867601627e-05 2.301048123926372293e-04
6.543136057403849009e+02 4.279963222745849073e-05 2.107662198011427894e-04
6.551776057403844788e+02 4.268457385211312633e-05 1.913826550869450623e-04
6.560416057403840568e+02 4.237347452078651076e-05 1.720014915796490794e-04
6.569056057403836348e+02 4.184252554433017169e-05 1.526835782936441198e-04
6.577696057403832128e+02 4.106153790746569298e-05 1.335093049992722831e-04
6.586336057403827908e+02 3.998713120794595855e-05 1.145775206650041642e-04
