# 1:time 2:Re(h) 3:Im(h)
-2.738239425928213677e+01 5.067891869339781599e-05 -5.176628375170804863e-05
-2.651839425928255878e+01 5.096891057848824594e-05 -5.195636231019688111e-05
-2.565439425928298078e+01 5.119812921715793594e-05 -5.207519122320246622e-05
-2.479039425928340279e+01 5.135917972156904852e-05 -5.211757766730796605e-05
-2.392639425928382479e+01 5.145634224539167103e-05 -5.208356523677224608e-05
-2.306239425928424680e+01 5.150387147575511033e-05 -5.197878996632306482e-05
-2.219839425928466881e+01 5.150920862270818380e-05 -5.180545708654914178e-05
-2.133439425928509081e+01 5.145811873594134097e-05 -5.154659344224401933e-05
-2.047039425928551282e+01 5.131275561946607169e-05 -5.115776721148525139e-05
-1.960639425928593482e+01 5.102319562303381988e-05 -5.057820597436614646e-05
-1.874239425928635683e+01 5.055189084285953351e-05 -4.975595546366737309e-05
-1.787839425928677883e+01 4.989741948824020557e-05 -4.866611808617837961e-05
-1.701439425928720084e+01 4.908935323471779946e-05 -4.730122229815906745e-05
-1.615039425928762284e+01 4.815154422130716623e-05 -4.563554143350123622e-05
-1.528639425928804485e+01 4.707579003805225732e-05 -4.359687807552162946e-05
-1.442239425928846686e+01 4.584490499197998623e-05 -4.107335724917621662e-05
-1.355839425928888886e+01 4.449065314362378291e-05 -3.793263510261890120e-05
-1.269439425928931087e+01 4.314095420195970544e-05 -3.401794594148097804e-05
-1.183039425928973287e+01 4.203280719919261243e-05 -2.915495234564894136e-05
-1.096639425929015488e+01 4.150705581730136369e-05 -2.323534516694651851e-05
-1.010239425929057688e+01 4.198218266012783965e-05 -1.631655319426016619e-05
-9.238394259290998889e+00 4.375675807769209064e-05 -8.560687153824786822e-06
-8.374394259291420894e+00 4.642050342974233726e-05 -2.365179659880769887e-07
-7.510394259291842900e+00 4.850767374954592897e-05 7.754517116510620131e-06
-6.646394259292264906e+00 4.826130144220522659e-05 1.370605693829467621e-05
-5.782394259292686911e+00 4.459148865158613442e-05 1.603775741209887256e-05
-4.918394259293108917e+00 3.739967901634228399e-05 1.425415406022358244e-05
-4.054394259293530922e+00 2.746271979861585194e-05 9.319352198219966522e-06
-3.190394259293952928e+00 1.608393441925288242e-05 3.581221520002316467e-06
-2.326394259294374933e+00 4.974934323304994222e-06 1.167278171730905170e-07
-1.462394259294796939e+00 -3.426368150380965570e-06 9.122964024691767453e-07
-5.983942592952189443e-01 -6.994851629045826512e-06 4.797992257698973944e-06
2.656057407043590501e-01 -6.116065768128315433e-06 8.612485955279380371e-06
1.129605740703937045e+00 -2.850901541080670647e-06 1.034929620576306303e-05
1.993605740703515039e+00 7.909769280175820544e-07 8.848623778103289673e-06
2.857605740703093034e+00 1.843524918547891806e-06 4.034098079698645869e-06
3.721605740702671028e+00 -1.704727060772534568e-06 -1.990552178662785500e-06
4.585605740702249022e+00 -8.621618339846669036e-06 -6.722503849959547189e-06
5.449605740701827017e+00 -1.635873129260237953e-05 -9.758990320583769715e-06
6.313605740701405011e+00 -2.201263327175855447e-05 -1.120172679123757001e-05
7.177605740700983006e+00 -2.464856522651071223e-05 -1.137597940424107346e-05
8.041605740700561000e+00 -2.179717916864953631e-05 -9.419669892797748594e-06
8.905605740700138995e+00 -1.454692427079117172e-05 -5.927256980546669342e-06
9.769605740699716989e+00 3.450691523047365139e-07 9.542454064917855256e-08
1.063360574069929498e+01 -5.160863960825130081e-06 -3.296540392980943029e-06
1.149760574069887298e+01 -2.643808921628765750e-05 -1.294608506785737666e-05
1.236160574069845097e+01 -4.159679192160075072e-05 -2.176905496290343134e-05
1.322560574069802897e+01 -5.347261798668288314e-05 -2.575115220214431162e-05
1.408960574069760696e+01 -5.694182943593692790e-05 -3.078366128953993205e-05
1.495360574069718496e+01 -5.434885867359508655e-05 -3.502227368293103841e-05
1.581760574069676295e+01 -4.532212093793905647e-05 -4.138758672018797276e-05
1.668160574069634094e+01 -3.203485077694909943e-05 -5.010512413304495723e-05
1.754560574069591894e+01 -1.235513721101677556e-05 -6.137391454316546476e-05
1.840960574069549693e+01 1.359851082804815828e-05 -6.977658869005220837e-05
1.927360574069507493e+01 3.772676813821124539e-05 -7.167301616364530866e-05
2.013760574069465292e+01 5.119656359448243973e-05 -7.265839136331834775e-05
2.100160574069423092e+01 5.419290928722587605e-05 -7.692802462327243487e-05
2.186560574069380891e+01 5.092187560317211031e-05 -8.329842672511984043e-05
2.272960574069338691e+01 4.541291275504180105e-05 -8.962347068034346126e-05
2.359360574069296490e+01 3.970179631674892166e-05 -9.513712164389526800e-05
2.445760574069254289e+01 3.409235331025808939e-05 -9.997303725146458099e-05
2.532160574069212089e+01 2.817592343739543234e-05 -1.045103434252001436e-04
2.618560574069169888e+01 2.191895230651388145e-05 -1.089753301725510760e-04
2.704960574069127688e+01 1.581544948476548205e-05 -1.134319936446751448e-04
2.791360574069085487e+01 1.043256916516492719e-05 -1.178904377886222463e-04
2.877760574069043287e+01 6.064541569166867649e-06 -1.223399637737544157e-04
2.964160574069001086e+01 2.703981519852657936e-06 -1.267490101709727902e-04
3.050560574068958886e+01 1.394031080472066969e-07 -1.311169330433827052e-04
3.136960574068916685e+01 -1.849983671184858404e-06 -1.354850582580487974e-04
3.223360574068874485e+01 -3.399933376529396223e-06 -1.398660076355995557e-04
3.309760574068832284e+01 -4.617862051864126027e-06 -1.442077282473467953e-04
3.396160574068790083e+01 -5.612468299775830868e-06 -1.484583540714235416e-04
3.482560574068747883e+01 -6.417245579235326509e-06 -1.526174507811231692e-04
3.568960574068705682e+01 -6.966769208924109610e-06 -1.566971442847528407e-04
3.655360574068663482e+01 -7.196004292163018387e-06 -1.606808341052653934e-04
3.741760574068621281e+01 -7.121918989388337192e-06 -1.645444698263183686e-04
3.828160574068579081e+01 -6.810934635745149966e-06 -1.682810695827225019e-04
3.914560574068536880e+01 -6.326420480834303598e-06 -1.718908024536552101e-04
4.000960574068494680e+01 -5.743291117285544542e-06 -1.753757479912091668e-04
4.087360574068452479e+01 -5.167731858233948630e-06 -1.787462391277368711e-04
4.173760574068410278e+01 -4.691651250971611471e-06 -1.820114237002150119e-04
4.260160574068368078e+01 -4.332615087114113992e-06 -1.851692581055448599e-04
4.346560574068325877e+01 -4.039400898872654319e-06 -1.882146871387783288e-04
4.432960574068283677e+01 -3.746998980025341089e-06 -1.911390566349779581e-04
4.519360574068241476e+01 -3.407300831424342034e-06 -1.939129606627942642e-04
4.605760574068199276e+01 -2.984108207934007732e-06 -1.964949761751451590e-04
4.692160574068157075e+01 -2.463507164626802631e-06 -1.988748781550359729e-04
4.778560574068114875e+01 -1.882901655786718035e-06 -2.010896653642102060e-04
4.864960574068072674e+01 -1.314598382819809030e-06 -2.031766143996691966e-04
4.951360574068030473e+01 -7.917488870551935850e-07 -2.051240832110244659e-04
5.037760574067988273e+01 -2.642922798687334563e-07 -2.068922442923879651e-04
5.124160574067946072e+01 3.532998392000676655e-07 -2.084704731017236648e-04
5.210560574067903872e+01 1.100488574551806752e-06 -2.098813722709084680e-04
5.296960574067861671e+01 1.942406218347996848e-06 -2.111308394823649089e-04
5.383360574067819471e+01 2.801661817410878407e-06 -2.121902946940988622e-04
5.469760574067777270e+01 3.609770618292815983e-06 -2.130376777590955778e-04
5.556160574067735070e+01 4.346842577510708572e-06 -2.136863178400434421e-04
5.642560574067692869e+01 5.040119876616871150e-06 -2.141589823453332977e-04
5.728960574067650668e+01 5.722361310388904263e-06 -2.144547752992955652e-04
5.815360574067608468e+01 6.409908856701906737e-06 -2.145541333790996683e-04
5.901760574067566267e+01 7.127237981894140422e-06 -2.144424674837207517e-04
5.988160574067524067e+01 7.909803791293972892e-06 -2.141216053458797649e-04
6.074560574067481866e+01 8.752308514230735384e-06 -2.136049734245159030e-04
6.160960574067439666e+01 9.593218210979478932e-06 -2.129010356811073879e-04
6.247360574067397465e+01 1.038950071827919865e-05 -2.119979097004164872e-04
6.333760574067355265e+01 1.117546537306008560e-05 -2.108709388606932284e-04
6.420160574067313064e+01 1.200884767022555093e-05 -2.095081580019931221e-04
6.506560574067270863e+01 1.288662532649958953e-05 -2.079190793538616836e-04
6.592960574067228663e+01 1.375512630515775380e-05 -2.061154736549210178e-04
6.679360574067186462e+01 1.458229239102409909e-05 -2.040955005984586583e-04
6.765760574067144262e+01 1.538023545338536389e-05 -2.018538431383061276e-04
6.852160574067102061e+01 1.617010265184137897e-05 -1.993916522623722764e-04
6.938560574067059861e+01 1.696001927590365792e-05 -1.967019886365154531e-04
7.024960574067017660e+01 1.775163986669861413e-05 -1.937650650447673008e-04
7.111360574066975460e+01 1.854265142712961174e-05 -1.905779061269068672e-04
7.197760574066933259e+01 1.932448245940054517e-05 -1.871638700520918250e-04
7.284160574066891058e+01 2.009134895355719293e-05 -1.835318710602878523e-04
7.370560574066848858e+01 2.084798718670852698e-05 -1.796579427050340482e-04
7.456960574066806657e+01 2.159893905092891053e-05 -1.755253321751066458e-04
7.543360574066764457e+01 2.233235484137426980e-05 -1.711472486828379870e-04
7.629760574066722256e+01 2.302517297802268039e-05 -1.665381579991869051e-04
7.716160574066680056e+01 2.367089825836303838e-05 -1.616958104031757213e-04
7.802560574066637855e+01 2.429186454492333750e-05 -1.566147396594028064e-04
7.888960574066595655e+01 2.490824779159627568e-05 -1.512925675780289292e-04
7.975360574066553454e+01 2.550544315050459767e-05 -1.457275074674847098e-04
8.061760574066511253e+01 2.605443242214609966e-05 -1.399221663219531240e-04
8.148160574066469053e+01 2.654948317493821671e-05 -1.338814677011259573e-04
8.234560574066426852e+01 2.699522054863827311e-05 -1.276078424872936735e-04
8.320960574066384652e+01 2.737509206406760665e-05 -1.211071148617776593e-04
8.407360574066342451e+01 2.766999328198047184e-05 -1.143886918441232265e-04
8.493760574066300251e+01 2.788894545845240142e-05 -1.074568850731053775e-04
8.580160574066258050e+01 2.804328400789781912e-05 -1.003184845741372018e-04
8.666560574066215850e+01 2.811026466261522879e-05 -9.299409108547985450e-05
8.752960574066173649e+01 2.805468754307553195e-05 -8.550327844734665283e-05
8.839360574066131448e+01 2.786249386249802786e-05 -7.785365705136516759e-05
8.925760574066089248e+01 2.752628769261371012e-05 -7.006788871791607722e-05
9.012160574066047047e+01 2.702401059871117951e-05 -6.220280624294592545e-05
9.098560574066004847e+01 2.633153086568058997e-05 -5.432167264171036724e-05
9.184960574065962646e+01 2.543342189459181122e-05 -4.647827148150978293e-05
9.271360574065920446e+01 2.431844907224865932e-05 -3.875829091956709297e-05
9.357760574065878245e+01 2.299708255469214751e-05 -3.131647694251266789e-05
9.444160574065836045e+01 2.154443347222739045e-05 -2.436180496100546076e-05
9.530560574065793844e+01 2.015967966263131864e-05 -1.813128697960500327e-05
9.616960574065751644e+01 1.927397962947370840e-05 -1.283354136451032946e-05
9.703360574065709443e+01 1.968023613231018542e-05 -8.413136795093624810e-06
9.789760574065667242e+01 2.245006883913454413e-05 -4.023130963139214364e-06
9.876160574065625042e+01 2.817761073649080412e-05 2.516914815249534265e-06
9.962560574065582841e+01 3.554566679392514141e-05 1.424976831615572126e-05
1.004896057406554064e+02 4.079286727226145813e-05 3.299402547573349807e-05
1.013536057406549844e+02 3.955408163918717188e-05 5.742302818491643919e-05
1.022176057406545624e+02 2.969725594888922632e-05 8.351008748143782970e-05
1.030816057406541404e+02 1.265901664400935725e-05 1.069235163049922689e-04
1.039456057406537184e+02 -7.488390121799214772e-06 1.252527969220810459e-04
1.048096057406532964e+02 -2.611253941655012346e-05 1.386245595161612464e-04
1.056736057406528744e+02 -3.967192832566791063e-05 1.488059288240862294e-04
1.065376057406524524e+02 -4.627363745023852485e-05 1.577952518125533016e-04
1.074016057406520304e+02 -4.558598711376182186e-05 1.668757721663220164e-04
1.082656057406516084e+02 -3.875263542663067633e-05 1.764199528931599190e-04
1.091296057406511864e+02 -2.815561872903722362e-05 1.862519654940388470e-04
1.099936057406507643e+02 -1.667790255415159748e-05 1.961507875867781272e-04
1.108576057406503423e+02 -6.497190799187849462e-06 2.061069788370845557e-04
1.117216057406499203e+02 1.554619964138596728e-06 2.162347279523346320e-04
1.125856057406494983e+02 7.553831008988602045e-06 2.266102251323157037e-04
1.134496057406490763e+02 1.186884886579052599e-05 2.372202294850400293e-04
1.143136057406486543e+02 1.489020477064931800e-05 2.479918499187299362e-04
1.151776057406482323e+02 1.694775517164116485e-05 2.588454715868866805e-04
1.160416057406478103e+02 1.827231742790700898e-05 2.697189637416837421e-04
1.169056057406473883e+02 1.901524320814715387e-05 2.805611828147094151e-04
1.177696057406469663e+02 1.930237180695014275e-05 2.913239256175698035e-04
1.186336057406465443e+02 1.924726922756573141e-05 3.019616512577728124e-04
1.194976057406461223e+02 1.892251297014519153e-05 3.124339934784477104e-04
1.203616057406457003e+02 1.835383916081280699e-05 3.227064368046843519e-04
1.212256057406452783e+02 1.755743536847338067e-05 3.327474443166613619e-04
1.220896057406448563e+02 1.657059581816174102e-05 3.425274994997183024e-04
1.229536057406444343e+02 1.543652130188861846e-05 3.520188182528252545e-04
1.238176057406440123e+02 1.417387441415538447e-05 3.611890756066971054e-04
1.246816057406435903e+02 1.278254026420145785e-05 3.700015872578666948e-04
1.255456057406431682e+02 1.127392339043426373e-05 3.784289913679492016e-04
1.264096057406427462e+02 9.673008326116616420e-06 3.864532610901184732e-04
1.272736057406423242e+02 7.992757314113672565e-06 3.940454335014712504e-04
1.281376057406419022e+02 6.230388146332126361e-06 4.011642139561311018e-04
1.290016057406414802e+02 4.390015286225845319e-06 4.077783933538455603e-04
1.298656057406410582e+02 2.487166712000165635e-06 4.138695345717652492e-04
1.307296057406406362e+02 5.300667582772131578e-07 4.194133821929997325e-04
1.315936057406402142e+02 -1.482462243995493191e-06 4.243780586450967489e-04
1.324576057406397922e+02 -3.543037954781809329e-06 4.287342518250882939e-04
1.333216057406393702e+02 -5.634699935529556423e-06 4.324521745758085609e-04
1.341856057406389482e+02 -7.749495489489100676e-06 4.354992244350439534e-04
1.350496057406385262e+02 -9.892184464312883273e-06 4.378497515325886313e-04
1.359136057406381042e+02 -1.206400052798558375e-05 4.394849802224557443e-04
1.367776057406376822e+02 -1.425415368700016778e-05 4.403809814344007440e-04
1.376416057406372602e+02 -1.644682206030216947e-05 4.405076524306693613e-04
1.385056057406368382e+02 -1.862914430576420770e-05 4.398363489423524788e-04
1.393696057406364162e+02 -2.079610053631952631e-05 4.383414554526061544e-04
1.402336057406359942e+02 -2.295233058014681029e-05 4.360014930973812202e-04
1.410976057406355721e+02 -2.510227890444080348e-05 4.328017637476103130e-04
1.419616057406351501e+02 -2.723512384360879870e-05 4.287283146580771740e-04
1.428256057406347281e+02 -2.932868301342592224e-05 4.237598321182769047e-04
1.436896057406343061e+02 -3.137093964885204021e-05 4.178715578342421209e-04
1.445536057406338841e+02 -3.336702892941864206e-05 4.110449077794245507e-04
1.454176057406334621e+02 -3.532255304656071435e-05 4.032696235747891263e-04
1.462816057406330401e+02 -3.723099626219185127e-05 3.945386345403505439e-04
1.471456057406326181e+02 -3.907908345262048853e-05 3.848430389493460286e-04
1.480096057406321961e+02 -4.085400908479653285e-05 3.741729600839666277e-04
1.488736057406317741e+02 -4.254445172121995702e-05 3.625231737759107738e-04
1.497376057406313521e+02 -4.414306161098212490e-05 3.498947206340040296e-04
1.506016057406309301e+02 -4.564599816343949058e-05 3.362903910265063073e-04
1.514656057406305081e+02 -4.704575961829507842e-05 3.217130805809573810e-04
1.523296057406300861e+02 -4.833008151632039301e-05 3.061694727698417370e-04
1.531936057406296641e+02 -4.949145615345552083e-05 2.896711518575535217e-04
1.540576057406292421e+02 -5.052165174458297101e-05 2.722338979511472836e-04
1.549216057406288201e+02 -5.139724641623773211e-05 2.538793548584484931e-04
1.557856057406283981e+02 -5.208145113523245426e-05 2.346375375236664160e-04
1.566496057406279760e+02 -5.255063601427840367e-05 2.145450737279057114e-04
1.575136057406275540e+02 -5.278483810217465756e-05 1.936505286566745526e-04
1.583776057406271320e+02 -5.274789795703082983e-05 1.720199607776465767e-04
1.592416057406267100e+02 -5.236321988876952571e-05 1.497503899789760947e-04
1.601056057406262880e+02 -5.155007527444113258e-05 1.269782313339274402e-04
1.609696057406258660e+02 -5.020264976684895967e-05 1.039329423326000200e-04
1.618336057406254440e+02 -4.824386869448311964e-05 8.098633528625604817e-05
1.626976057406250220e+02 -4.568299660191066396e-05 5.879806007841813334e-05
1.635616057406246000e+02 -4.309817908833845116e-05 3.837267033347284352e-05
1.644256057406241780e+02 -4.276709281048974768e-05 2.057623510426458249e-05
1.652896057406237560e+02 -4.973010623886975893e-05 1.760926236997493564e-06
1.661536057406233340e+02 -6.215601900269364388e-05 -3.285185063125436636e-05
1.670176057406229120e+02 -5.682187434216511300e-05 -8.963521535194466934e-05
1.678816057406224900e+02 -2.413235777355064553e-05 -1.434506941841861985e-04
1.687456057406220680e+02 8.120095463125943355e-06 -1.775596728082632974e-04
1.696096057406216460e+02 1.496731992637939739e-05 -2.007259379968454928e-04
1.704736057406212240e+02 -5.055635206556658565e-07 -2.221858802273281883e-04
1.713376057406208020e+02 -1.986350977561343825e-05 -2.447504309292755664e-04
1.722016057406203799e+02 -3.329872321796712023e-05 -2.693242900138631156e-04
1.730656057406199579e+02 -4.123248689410030865e-05 -2.954760914621563450e-04
1.739296057406195359e+02 -4.573403844516617174e-05 -3.224263500546834882e-04
1.747936057406191139e+02 -4.817798076813563357e-05 -3.496025178987777009e-04
1.756576057406186919e+02 -4.932577947409618260e-05 -3.766451092298713464e-04
1.765216057406182699e+02 -4.960540036280535099e-05 -4.033210211151482547e-04
1.773856057406178479e+02 -4.927449941076305891e-05 -4.294557157706510022e-04
1.782496057406174259e+02 -4.848638739888771158e-05 -4.548990638943207522e-04
1.791136057406170039e+02 -4.732548049991874188e-05 -4.795142832218751553e-04
1.799776057406165819e+02 -4.584464642909559908e-05 -5.031753446624871555e-04
1.808416057406161599e+02 -4.408717917098742690e-05 -5.257672269337376530e-04
1.817056057406157379e+02 -4.208534674869925346e-05 -5.471844236720070209e-04
1.825696057406153159e+02 -3.985726172500295904e-05 -5.673231816381508119e-04
1.834336057406148939e+02 -3.741474661586078839e-05 -5.860742028347648395e-04
1.842976057406144719e+02 -3.476908829165033634e-05 -6.033262215199487093e-04
1.851616057406140499e+02 -3.192865610688718696e-05 -6.189763047876610698e-04
1.860256057406136279e+02 -2.890004737800962821e-05 -6.329342697236848289e-04
1.868896057406132059e+02 -2.569294103673256437e-05 -6.451183930172615022e-04
1.877536057406127838e+02 -2.231599690869648861e-05 -6.554483053244458375e-04
1.886176057406123618e+02 -1.877000151158433663e-05 -6.638399401788334930e-04
1.894816057406119398e+02 -1.505478399385633602e-05 -6.702067408417355194e-04
1.903456057406115178e+02 -1.118047151096720927e-05 -6.744696152664457793e-04
1.912096057406110958e+02 -7.164355347028586813e-06 -6.765686320945712420e-04
1.920736057406106738e+02 -3.022899956886172800e-06 -6.764634829308357068e-04
1.929376057406102518e+02 1.227244912683297826e-06 -6.741205953820723689e-04
1.938016057406098298e+02 5.571569976946683495e-06 -6.695016286158936855e-04
1.946656057406094078e+02 1.000602325575046502e-05 -6.625683821787188912e-04
1.955296057406089858e+02 1.452668340797086898e-05 -6.532998703246196449e-04
1.963936057406085638e+02 1.910472457291895960e-05 -6.417013510590006097e-04
1.972576057406081418e+02 2.368934061941425543e-05 -6.277939494816400920e-04
1.981216057406077198e+02 2.824174974071887238e-05 -6.115983114315086009e-04
1.989856057406072978e+02 3.274955263553263300e-05 -5.931341614963275312e-04
1.998496057406068758e+02 3.720284415796394953e-05 -5.724374761765813144e-04
2.007136057406064538e+02 4.157378450413456354e-05 -5.495738635717513582e-04
2.015776057406060318e+02 4.582188344403494823e-05 -5.246325729130235822e-04
2.024416057406056098e+02 4.990249171063370107e-05 -4.977089823493122730e-04
2.033056057406051877e+02 5.376413505810483882e-05 -4.688964160138468025e-04
2.041696057406047657e+02 5.735736396619195616e-05 -4.382924797432996220e-04
2.050336057406043437e+02 6.064610236635803383e-05 -4.060135817354180738e-04
2.058976057406039217e+02 6.360117186488129773e-05 -3.722011506578130034e-04
2.067616057406034997e+02 6.616655652081722590e-05 -3.370260342255411109e-04
2.076256057406030777e+02 6.825961257714787300e-05 -3.006789984571145912e-04
2.084896057406026557e+02 6.978034320826534160e-05 -2.633758320495436221e-04
2.093536057406022337e+02 7.063303230493979640e-05 -2.253499623623736426e-04
2.102176057406018117e+02 7.068412095109179638e-05 -1.869171446985838571e-04
2.110816057406013897e+02 6.977578285446938940e-05 -1.485149060801867996e-04
2.119456057406009677e+02 6.775539745292559674e-05 -1.109069470521124845e-04
2.128096057406005457e+02 6.480135310013217340e-05 -7.529240499970844922e-05
2.136736057406001237e+02 6.257808637842608224e-05 -4.341962706624907667e-05
