# 1:time 2:Re(h) 3:Im(h)
-1.077343942592428903e+02 -1.974353669251593252e-03 -3.478666096360915607e-04
-1.068703942592433123e+02 -2.209471669139372128e-03 -2.087045224029722120e-04
-1.060063942592437343e+02 -2.442697672119033356e-03 -4.099407894145941540e-05
-1.051423942592441563e+02 -2.670127398241340082e-03 1.534667952971902158e-04
-1.042783942592445783e+02 -2.888373386916259951e-03 3.720112247894255715e-04
-1.034143942592450003e+02 -3.094825942011302997e-03 6.113276219762330465e-04
-1.025503942592454223e+02 -3.287666888603749896e-03 8.676876479501944911e-04
-1.016863942592458443e+02 -3.465902671918667712e-03 1.137183974150854978e-03
-1.008223942592462663e+02 -3.629285872678661862e-03 1.415925298754331773e-03
-9.995839425924668831e+01 -3.778232848204823077e-03 1.700210209890393219e-03
-9.909439425924711031e+01 -3.913691495618204855e-03 1.986646371683494210e-03
-9.823039425924753232e+01 -4.037017665513963766e-03 2.272241595838645281e-03
-9.736639425924795432e+01 -4.149839681472056521e-03 2.554447797650894175e-03
-9.650239425924837633e+01 -4.253943090530925251e-03 2.831184100467105166e-03
-9.563839425924879833e+01 -4.351163029362317171e-03 3.100827268666376049e-03
-9.477439425924922034e+01 -4.443300590589064486e-03 3.362192123694930125e-03
-9.391039425924964235e+01 -4.532053995402548878e-03 3.614493219982150424e-03
-9.304639425925006435e+01 -4.618971459128659064e-03 3.857305533903953709e-03
-9.218239425925048636e+01 -4.705418180639873126e-03 4.090515963798618468e-03
-9.131839425925090836e+01 -4.792559340047733950e-03 4.314278818472495891e-03
-9.045439425925133037e+01 -4.881354002370805883e-03 4.528967919508169321e-03
-8.959039425925175237e+01 -4.972559420320726668e-03 4.735135155978335841e-03
-8.872639425925217438e+01 -5.066741989791562553e-03 4.933468446387860584e-03
-8.786239425925259638e+01 -5.164293331702898143e-03 5.124756434511238898e-03
-8.699839425925301839e+01 -5.265449767408563082e-03 5.309854075008165614e-03
-8.613439425925344040e+01 -5.370313142889809183e-03 5.489654689820266942e-03
-8.527039425925386240e+01 -5.478872389090483873e-03 5.665063445997391492e-03
-8.440639425925428441e+01 -5.591024024555382027e-03 5.836976739776725785e-03
-8.354239425925470641e+01 -5.706591953878175673e-03 6.006263381658072734e-03
-8.267839425925512842e+01 -5.825344835925646940e-03 6.173751002930509893e-03
-8.181439425925555042e+01 -5.947012067170029739e-03 6.340214317376857700e-03
-8.095039425925597243e+01 -6.071296853939578235e-03 6.506367840317030249e-03
-8.008639425925639443e+01 -6.197887749538036686e-03 6.672860232659042282e-03
-7.922239425925681644e+01 -6.326467308377619995e-03 6.840272151662196362e-03
-7.835839425925723845e+01 -6.456719528265686056e-03 7.009115330359010770e-03
-7.749439425925766045e+01 -6.588334843592525206e-03 7.179834211596183673e-03
-7.663039425925808246e+01 -6.721014315250040463e-03 7.352808270493479785e-03
-7.576639425925850446e+01 -6.854471811597864436e-03 7.528355887388363775e-03
-7.490239425925892647e+01 -6.988435801174720623e-03 7.706738375393628812e-03
-7.403839425925934847e+01 -7.122649712857911583e-03 7.888164895995319198e-03
-7.317439425925977048e+01 -7.256872399814417833e-03 8.072797287650361475e-03
-7.231039425926019248e+01 -7.390877511685875652e-03 8.260755039475462663e-03
-7.144639425926061449e+01 -7.524453034876611539e-03 8.452119683140796660e-03
-7.058239425926103650e+01 -7.657400030097426258e-03 8.646939205587766616e-03
-6.971839425926145850e+01 -7.789531935259530991e-03 8.845232325240570334e-03
-6.885439425926188051e+01 -7.920673374337524122e-03 9.046992366297622670e-03
-6.799039425926230251e+01 -8.050659386918531876e-03 9.252190296695226093e-03
-6.712639425926272452e+01 -8.179334103122052474e-03 9.460777435782960140e-03
-6.626239425926314652e+01 -8.306549966197758830e-03 9.672688220743507273e-03
-6.539839425926356853e+01 -8.432166641991535941e-03 9.887842576182123699e-03
-6.453439425926399053e+01 -8.556050443581866491e-03 1.010614769351226433e-02
-6.367039425926441254e+01 -8.678073431625606474e-03 1.032749944632007852e-02
-6.280639425926483455e+01 -8.798112995261408303e-03 1.055178392618526077e-02
-6.194239425926525655e+01 -8.916051034953407714e-03 1.077887842055490555e-02
-6.107839425926567856e+01 -9.031773492919753510e-03 1.100865224923727910e-02
-6.021439425926610056e+01 -9.145169735759163532e-03 1.124096741325648040e-02
-5.935039425926652257e+01 -9.256132501167323168e-03 1.147567941498290993e-02
-5.848639425926694457e+01 -9.364557449023955954e-03 1.171263760550315947e-02
-5.762239425926736658e+01 -9.470342676179835731e-03 1.195168514144531562e-02
-5.675839425926778858e+01 -9.573388082326394349e-03 1.219265874344395081e-02
-5.589439425926821059e+01 -9.673595633453579631e-03 1.243538943027587204e-02
-5.503039425926863260e+01 -9.770869309226269325e-03 1.267970277685920993e-02
-5.416639425926905460e+01 -9.865114573576453175e-03 1.292541816670146095e-02
-5.330239425926947661e+01 -9.956237745235975087e-03 1.317234800245092007e-02
-5.243839425926989861e+01 -1.004414623789643898e-02 1.342029815921912811e-02
