# 1:time 2:Re(h) 3:Im(h)
-1.077343942592428903e+02 1.172293183852912169e-05 -7.828888960715457066e-07
-1.068703942592433123e+02 1.250038798616459802e-05 -1.419728782333700009e-06
-1.060063942592437343e+02 1.324910502709101585e-05 -2.074564792858268609e-06
-1.051423942592441563e+02 1.397050210688665389e-05 -2.739110073575207549e-06
-1.042783942592445783e+02 1.466673396369971800e-05 -3.406269634823818808e-06
-1.034143942592450003e+02 1.534055716473857987e-05 -4.070374877835437332e-06
-1.025503942592454223e+02 1.599495900253989912e-05 -4.727009432986954457e-06
-1.016863942592458443e+02 1.663300252441196896e-05 -5.372991259871412891e-06
-1.008223942592462663e+02 1.725764458349484702e-05 -6.006179361186452463e-06
-9.995839425924668831e+01 1.787163595930050592e-05 -6.625368505415227109e-06
-9.909439425924711031e+01 1.847743194918284568e-05 -7.230095383879565270e-06
-9.823039425924753232e+01 1.907717039498929725e-05 -7.820523841789186846e-06
-9.736639425924795432e+01 1.967267925269957577e-05 -8.397292299780009946e-06
-9.650239425924837633e+01 2.026549003718375739e-05 -8.961415431604294527e-06
-9.563839425924879833e+01 2.085684201932547495e-05 -9.514154796130439929e-06
-9.477439425924922034e+01 2.144769760167577617e-05 -1.005694123704801554e-05
-9.391039425924964235e+01 2.203878389877623502e-05 -1.059129422210588095e-05
-9.304639425925006435e+01 2.263063039447204441e-05 -1.111877877073466304e-05
-9.218239425925048636e+01 2.322359487308115446e-05 -1.164094654913920477e-05
-9.131839425925090836e+01 2.381788010401841035e-05 -1.215930539441501615e-05
-9.045439425925133037e+01 2.441356356841992961e-05 -1.267528796197968366e-05
-8.959039425925175237e+01 2.501062072858985903e-05 -1.319024319230343549e-05
-8.872639425925217438e+01 2.560894320565738953e-05 -1.370541841918300073e-05
-8.786239425925259638e+01 2.620834880327625765e-05 -1.422195689621792451e-05
-8.699839425925301839e+01 2.680860033879067775e-05 -1.474089304073577848e-05
-8.613439425925344040e+01 2.740941764609524669e-05 -1.526315819647046265e-05
-8.527039425925386240e+01 2.801048443184112204e-05 -1.578957758998433562e-05
-8.440639425925428441e+01 2.861144893652844929e-05 -1.632087647574692317e-05
-8.354239425925470641e+01 2.921193680555613832e-05 -1.685768661910920651e-05
-8.267839425925512842e+01 2.981156013193713995e-05 -1.740055842327613227e-05
-8.181439425925555042e+01 3.040991868332666007e-05 -1.794996108570639780e-05
-8.095039425925597243e+01 3.100659627864743725e-05 -1.850628594003737320e-05
-8.008639425925639443e+01 3.160116926979994315e-05 -1.906985450649420231e-05
-7.922239425925681644e+01 3.219320963928448985e-05 -1.964093130943956545e-05
-7.835839425925723845e+01 3.278228170319364164e-05 -2.021972477919425592e-05
-7.749439425925766045e+01 3.336794348504117975e-05 -2.080638939401264687e-05
-7.663039425925808246e+01 3.394975950564026092e-05 -2.140103318948267046e-05
-7.576639425925850446e+01 3.452729768339790720e-05 -2.200372557989423858e-05
-7.490239425925892647e+01 3.510011661117831379e-05 -2.261449536772400045e-05
-7.403839425925934847e+01 3.566776673830442145e-05 -2.323333377227638439e-05
-7.317439425925977048e+01 3.622980589450855812e-05 -2.386020191379063782e-05
-7.231039425926019248e+01 3.678579937482974487e-05 -2.449503408557793564e-05
-7.144639425926061449e+01 3.733531082817723710e-05 -2.513773476153364272e-05
-7.058239425926103650e+01 3.787790124813957725e-05 -2.578818205062568435e-05
